,id,sport_id,league_id,season_id,stage_id,group_id,aggregate_id,round_id,state_id,venue_id,name,starting_at,result_info,leg,details,length,placeholder,has_odds,has_premium_odds,starting_at_timestamp,formations,weatherreport,referees,events
367,96943,1,82,215,499,,,8914,5,339832.0,Eintracht Frankfurt vs Augsburg,2012-11-17 14:30:00,Eintracht Frankfurt won after full-time.,1/1,,90,False,False,False,1353162600,"[{'id': 2543486, 'fixture_id': 96943, 'participant_id': 90, 'formation': '4-1-4-1', 'location': 'away'}, {'id': 2543494, 'fixture_id': 96943, 'participant_id': 366, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 197843, 'fixture_id': 96943, 'referee_id': 48700, 'type_id': 6}, {'id': 671267, 'fixture_id': 96943, 'referee_id': 15455, 'type_id': 9}, {'id': 3193983, 'fixture_id': 96943, 'referee_id': 12206, 'type_id': 7}, {'id': 3998957, 'fixture_id': 96943, 'referee_id': 12081, 'type_id': 8}]","[{'id': 30721496, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96943, 'player_id': 1906, 'related_player_id': None, 'period_id': 820982, 'participant_id': 90, 'player_name': 'Ragnar Klavan', 'addition': None, 'minute': 14, 'sort_order': 1}, {'id': 98521080, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96943, 'player_id': None, 'related_player_id': None, 'period_id': 820982, 'participant_id': 90, 'player_name': 'Ragnar Klavan', 'addition': None, 'minute': 14, 'sort_order': 1}, {'id': 98521111, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96943, 'player_id': None, 'related_player_id': None, 'period_id': 820982, 'participant_id': 90, 'player_name': 'Andreas Ottl', 'addition': None, 'minute': 41, 'sort_order': 1}, {'id': 30721511, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96943, 'player_id': 29784, 'related_player_id': None, 'period_id': 820982, 'participant_id': 90, 'player_name': 'Andreas Ottl', 'addition': None, 'minute': 41, 'sort_order': 1}, {'id': 30721518, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96943, 'player_id': 31198, 'related_player_id': None, 'period_id': 820983, 'participant_id': 90, 'player_name': 'Tobias Werner', 'addition': None, 'minute': 65, 'sort_order': 1}, {'id': 98521155, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96943, 'player_id': None, 'related_player_id': None, 'period_id': 820983, 'participant_id': 90, 'player_name': 'Tobias Werner', 'addition': None, 'minute': 65, 'sort_order': 1}, {'id': 30721535, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96943, 'player_id': 31124, 'related_player_id': None, 'period_id': 820983, 'participant_id': 366, 'player_name': 'Sebastian Jung', 'addition': None, 'minute': 67, 'sort_order': 1}]"
368,374570,1,486,1914,3192,,,51905,5,8768.0,Alaniya vs Rubin Kazan',2012-11-17 14:30:00,Rubin Kazan' won after full-time.,1/1,,90,False,False,False,1353162600,[],,"[{'id': 3162719, 'fixture_id': 374570, 'referee_id': 15648, 'type_id': 8}, {'id': 3162723, 'fixture_id': 374570, 'referee_id': 18725, 'type_id': 6}]",[]
369,1206,1,8,7,5,,,120,5,230.0,Liverpool vs Wigan Athletic,2012-11-17 15:00:00,Liverpool won after full-time.,1/1,,90,False,False,False,1353164400,"[{'id': 2766008, 'fixture_id': 1206, 'participant_id': 17, 'formation': '4-4-2', 'location': 'away'}, {'id': 2765966, 'fixture_id': 1206, 'participant_id': 8, 'formation': '4-4-2', 'location': 'home'}]",,"[{'id': 302769, 'fixture_id': 1206, 'referee_id': 14834, 'type_id': 7}, {'id': 1569192, 'fixture_id': 1206, 'referee_id': 15242, 'type_id': 6}, {'id': 467569, 'fixture_id': 1206, 'referee_id': 12147, 'type_id': 8}, {'id': 664162, 'fixture_id': 1206, 'referee_id': 62686, 'type_id': 9}]","[{'id': 30533168, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1206, 'player_id': 168, 'related_player_id': None, 'period_id': 667599, 'participant_id': 17, 'player_name': 'Maynor Figueroa', 'addition': None, 'minute': 39, 'sort_order': 1}, {'id': 30533172, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1206, 'player_id': 781, 'related_player_id': None, 'period_id': 667600, 'participant_id': 17, 'player_name': 'Gary Caldwell', 'addition': None, 'minute': 66, 'sort_order': 1}, {'id': 30533177, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1206, 'player_id': 253, 'related_player_id': None, 'period_id': 667600, 'participant_id': 17, 'player_name': 'Franco Di Santo', 'addition': None, 'minute': 66, 'sort_order': 1}, {'id': 98698886, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1206, 'player_id': None, 'related_player_id': None, 'period_id': 667600, 'participant_id': 17, 'player_name': 'Gary Caldwell', 'addition': None, 'minute': 66, 'sort_order': 1}]"
370,1216,1,8,7,5,,,120,5,,Manchester City vs Aston Villa,2012-11-17 15:00:00,Manchester City won after full-time.,1/1,,90,False,False,False,1353164400,"[{'id': 2765700, 'fixture_id': 1216, 'participant_id': 15, 'formation': '4-3-3', 'location': 'away'}, {'id': 2765680, 'fixture_id': 1216, 'participant_id': 9, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 1569212, 'fixture_id': 1216, 'referee_id': 12089, 'type_id': 7}, {'id': 1569313, 'fixture_id': 1216, 'referee_id': 13533, 'type_id': 6}, {'id': 664168, 'fixture_id': 1216, 'referee_id': 15267, 'type_id': 9}]","[{'id': 30533355, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1216, 'player_id': 340, 'related_player_id': None, 'period_id': 667618, 'participant_id': 15, 'player_name': 'Barry Bannan', 'addition': None, 'minute': 56, 'sort_order': 1}]"
371,1226,1,8,7,5,,,120,5,,Newcastle United vs Swansea City,2012-11-17 15:00:00,Swansea City won after full-time.,1/1,,90,False,False,False,1353164400,"[{'id': 2765737, 'fixture_id': 1226, 'participant_id': 30, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2765676, 'fixture_id': 1226, 'participant_id': 20, 'formation': '4-4-2', 'location': 'home'}]",,"[{'id': 217214, 'fixture_id': 1226, 'referee_id': 69960, 'type_id': 6}, {'id': 438734, 'fixture_id': 1226, 'referee_id': 12088, 'type_id': 7}, {'id': 664173, 'fixture_id': 1226, 'referee_id': 69986, 'type_id': 9}, {'id': 2779020, 'fixture_id': 1226, 'referee_id': 12085, 'type_id': 8}]","[{'id': 30533423, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1226, 'player_id': 4102, 'related_player_id': None, 'period_id': 667635, 'participant_id': 30, 'player_name': 'Itay Shechter', 'addition': None, 'minute': 9, 'sort_order': 1}, {'id': 30533438, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1226, 'player_id': 1035, 'related_player_id': None, 'period_id': 667635, 'participant_id': 30, 'player_name': 'Leon Britton', 'addition': None, 'minute': 26, 'sort_order': 1}, {'id': 30533452, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1226, 'player_id': 860, 'related_player_id': None, 'period_id': 667636, 'participant_id': 30, 'player_name': 'Àngel Rangel', 'addition': None, 'minute': 65, 'sort_order': 1}, {'id': 30533467, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1226, 'player_id': 1288, 'related_player_id': None, 'period_id': 667636, 'participant_id': 20, 'player_name': 'Davide Santon', 'addition': None, 'minute': 73, 'sort_order': 1}]"
372,1235,1,8,7,5,,,120,5,491.0,Queens Park Rangers vs Southampton,2012-11-17 15:00:00,Southampton won after full-time.,1/1,,90,False,False,False,1353164400,"[{'id': 2765345, 'fixture_id': 1235, 'participant_id': 65, 'formation': '4-1-4-1', 'location': 'away'}, {'id': 2765355, 'fixture_id': 1235, 'participant_id': 47, 'formation': '4-4-2', 'location': 'home'}]",,"[{'id': 1986406, 'fixture_id': 1235, 'referee_id': 15241, 'type_id': 6}, {'id': 302433, 'fixture_id': 1235, 'referee_id': 20192, 'type_id': 7}, {'id': 664179, 'fixture_id': 1235, 'referee_id': 15270, 'type_id': 9}, {'id': 3209147, 'fixture_id': 1235, 'referee_id': 13561, 'type_id': 8}]","[{'id': 30533460, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1235, 'player_id': 93, 'related_player_id': None, 'period_id': 667652, 'participant_id': 47, 'player_name': 'José Bosingwa', 'addition': None, 'minute': 69, 'sort_order': 1}, {'id': 98521850, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1235, 'player_id': None, 'related_player_id': None, 'period_id': 667652, 'participant_id': 47, 'player_name': 'José Bosingwa', 'addition': None, 'minute': 69, 'sort_order': 1}]"
373,1247,1,8,7,5,,,120,5,494.0,Reading vs Everton,2012-11-17 15:00:00,Reading won after full-time.,1/1,,90,False,False,False,1353164400,"[{'id': 2765161, 'fixture_id': 1247, 'participant_id': 13, 'formation': '4-4-1-1', 'location': 'away'}, {'id': 2765166, 'fixture_id': 1247, 'participant_id': 23, 'formation': '4-4-2', 'location': 'home'}]",,"[{'id': 1569404, 'fixture_id': 1247, 'referee_id': 15269, 'type_id': 6}, {'id': 1569369, 'fixture_id': 1247, 'referee_id': 12146, 'type_id': 7}, {'id': 467594, 'fixture_id': 1247, 'referee_id': 12095, 'type_id': 8}, {'id': 2779002, 'fixture_id': 1247, 'referee_id': 14533, 'type_id': 9}]","[{'id': 30533659, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1247, 'player_id': 420, 'related_player_id': None, 'period_id': 667674, 'participant_id': 13, 'player_name': 'Marouane Fellaini', 'addition': None, 'minute': 79, 'sort_order': 1}, {'id': 30533635, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1247, 'player_id': 226, 'related_player_id': None, 'period_id': 667673, 'participant_id': 23, 'player_name': 'Jason Roberts', 'addition': None, 'minute': 24, 'sort_order': 1}, {'id': 30533650, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1247, 'player_id': 1075, 'related_player_id': None, 'period_id': 667673, 'participant_id': 23, 'player_name': 'Kaspars Gorkss', 'addition': None, 'minute': 31, 'sort_order': 1}, {'id': 30533642, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1247, 'player_id': 764, 'related_player_id': None, 'period_id': 667673, 'participant_id': 13, 'player_name': 'Séamus Coleman', 'addition': None, 'minute': 27, 'sort_order': 1}, {'id': 30533670, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1247, 'player_id': 1080, 'related_player_id': None, 'period_id': 667674, 'participant_id': 23, 'player_name': 'Noel Hunt', 'addition': None, 'minute': 89, 'sort_order': 1}, {'id': 97069045, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1247, 'player_id': None, 'related_player_id': None, 'period_id': 667674, 'participant_id': 23, 'player_name': 'Noel Hunt', 'addition': None, 'minute': 89, 'sort_order': 1}]"
374,1256,1,8,7,5,,,120,5,119.0,West Bromwich Albion vs Chelsea,2012-11-17 15:00:00,West Bromwich Albion won after full-time.,1/1,,90,False,False,False,1353164400,"[{'id': 2764885, 'fixture_id': 1256, 'participant_id': 18, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2764891, 'fixture_id': 1256, 'participant_id': 10, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 304909, 'fixture_id': 1256, 'referee_id': 12144, 'type_id': 7}, {'id': 3209157, 'fixture_id': 1256, 'referee_id': 14812, 'type_id': 8}, {'id': 3209159, 'fixture_id': 1256, 'referee_id': 15273, 'type_id': 6}, {'id': 3924381, 'fixture_id': 1256, 'referee_id': 15835, 'type_id': 9}]",[]
375,400144,1,564,2059,3363,,,54960,5,340125.0,Osasuna vs Málaga,2012-11-17 15:00:00,Game ended in draw.,1/1,,90,False,False,False,1353164400,"[{'id': 440047, 'fixture_id': 400144, 'participant_id': 126, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 440048, 'fixture_id': 400144, 'participant_id': 459, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 3160051, 'fixture_id': 400144, 'referee_id': 16997, 'type_id': 9}, {'id': 3160054, 'fixture_id': 400144, 'referee_id': 16862, 'type_id': 6}, {'id': 3160047, 'fixture_id': 400144, 'referee_id': 12832, 'type_id': 8}]","[{'id': 98652041, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400144, 'player_id': 5940, 'related_player_id': None, 'period_id': 1372966, 'participant_id': 459, 'player_name': 'Damià', 'addition': None, 'minute': 30, 'sort_order': 1}, {'id': 98652408, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400144, 'player_id': 94777, 'related_player_id': None, 'period_id': 1372967, 'participant_id': 126, 'player_name': 'Jérémy Toulalan', 'addition': None, 'minute': 90, 'sort_order': 1}, {'id': 98652348, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400144, 'player_id': 109679, 'related_player_id': None, 'period_id': 1372967, 'participant_id': 459, 'player_name': 'Sisinio', 'addition': None, 'minute': 85, 'sort_order': 1}, {'id': 98652372, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400144, 'player_id': 186243, 'related_player_id': None, 'period_id': 1372967, 'participant_id': 459, 'player_name': 'Raoul Loé', 'addition': None, 'minute': 87, 'sort_order': 1}, {'id': 98652381, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400144, 'player_id': 185955, 'related_player_id': None, 'period_id': 1372967, 'participant_id': 459, 'player_name': 'Alejandro Arribas', 'addition': None, 'minute': 88, 'sort_order': 1}]"
376,299360,1,384,1581,2761,,,43376,5,118500.0,Juventus vs Lazio,2012-11-17 17:00:00,Game ended in draw.,1/1,,90,False,False,False,1353171600,"[{'id': 2220944, 'fixture_id': 299360, 'participant_id': 43, 'formation': '4-5-1', 'location': 'away'}, {'id': 2220966, 'fixture_id': 299360, 'participant_id': 625, 'formation': '3-5-2', 'location': 'home'}]",,"[{'id': 328668, 'fixture_id': 299360, 'referee_id': 70182, 'type_id': 7}, {'id': 483153, 'fixture_id': 299360, 'referee_id': 70174, 'type_id': 8}, {'id': 679383, 'fixture_id': 299360, 'referee_id': 42257, 'type_id': 9}, {'id': 4910351, 'fixture_id': 299360, 'referee_id': 16780, 'type_id': 6}]","[{'id': 31152866, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299360, 'player_id': 109594, 'related_player_id': None, 'period_id': 1178925, 'participant_id': 43, 'player_name': 'Cristian Ledesma', 'addition': None, 'minute': 90, 'sort_order': 1}, {'id': 31152853, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299360, 'player_id': 128315, 'related_player_id': None, 'period_id': 1178925, 'participant_id': 43, 'player_name': 'Federico Marchetti', 'addition': None, 'minute': 52, 'sort_order': 1}, {'id': 31152841, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299360, 'player_id': 128381, 'related_player_id': None, 'period_id': 1178925, 'participant_id': 625, 'player_name': 'Leonardo Bonucci', 'addition': None, 'minute': 48, 'sort_order': 1}, {'id': 31152876, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299360, 'player_id': 30057, 'related_player_id': None, 'period_id': 1178925, 'participant_id': 625, 'player_name': 'Arturo Vidal', 'addition': None, 'minute': 90, 'sort_order': 1}]"
377,400151,1,564,2059,3363,,,54960,5,9240.0,Valencia vs Espanyol,2012-11-17 17:00:00,Valencia won after full-time.,1/1,,90,False,False,False,1353171600,"[{'id': 440053, 'fixture_id': 400151, 'participant_id': 528, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 440054, 'fixture_id': 400151, 'participant_id': 214, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 2972203, 'fixture_id': 400151, 'referee_id': 77, 'type_id': 6}, {'id': 2972201, 'fixture_id': 400151, 'referee_id': 15301, 'type_id': 8}, {'id': 2972204, 'fixture_id': 400151, 'referee_id': 12826, 'type_id': 7}, {'id': 3399521, 'fixture_id': 400151, 'referee_id': 17340, 'type_id': 9}]","[{'id': 89516603, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': None, 'related_player_id': None, 'period_id': 1372978, 'participant_id': 214, 'player_name': 'David Albelda', 'addition': None, 'minute': 24, 'sort_order': 1}, {'id': 89516605, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': None, 'related_player_id': None, 'period_id': 1372978, 'participant_id': 214, 'player_name': 'Jonas', 'addition': None, 'minute': 29, 'sort_order': 1}, {'id': 89516606, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 159947, 'related_player_id': None, 'period_id': 1372978, 'participant_id': 214, 'player_name': 'Jonas', 'addition': None, 'minute': 30, 'sort_order': 1}, {'id': 89516608, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 1295, 'related_player_id': None, 'period_id': 1372978, 'participant_id': 214, 'player_name': 'Roberto Soldado', 'addition': None, 'minute': 38, 'sort_order': 1}, {'id': 89516609, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 133497, 'related_player_id': None, 'period_id': 1372978, 'participant_id': 214, 'player_name': 'Víctor Ruiz', 'addition': None, 'minute': 43, 'sort_order': 1}, {'id': 89516611, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 25451, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 214, 'player_name': 'Andrés Guardado', 'addition': None, 'minute': 60, 'sort_order': 1}, {'id': 89516612, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 185885, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Raúl Rodríguez', 'addition': None, 'minute': 66, 'sort_order': 1}, {'id': 89516613, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 185646, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Cristian Álvarez', 'addition': None, 'minute': 66, 'sort_order': 1}, {'id': 89516616, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 185507, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Juan Forlin', 'addition': None, 'minute': 70, 'sort_order': 1}, {'id': 89516618, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 1721, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 214, 'player_name': 'Barragán', 'addition': None, 'minute': 78, 'sort_order': 1}, {'id': 89516621, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 23981, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Héctor Moreno', 'addition': None, 'minute': 87, 'sort_order': 1}, {'id': 89516623, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 130126, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Joan Verdú', 'addition': None, 'minute': 87, 'sort_order': 1}, {'id': 89516625, 'type_id': 20, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 23981, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Héctor Moreno', 'addition': None, 'minute': 87, 'sort_order': 1}, {'id': 89516626, 'type_id': 20, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 184884, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Sergio García', 'addition': None, 'minute': 88, 'sort_order': 1}, {'id': 89516627, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 185735, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Tejera', 'addition': None, 'minute': 88, 'sort_order': 1}, {'id': 89516610, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 95071, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 214, 'player_name': 'Alberto Facundo Costa', 'addition': None, 'minute': 57, 'sort_order': 1}, {'id': 89516622, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 185735, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Sergio Tejera', 'addition': None, 'minute': 87, 'sort_order': 1}, {'id': 89516624, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 109597, 'related_player_id': None, 'period_id': 1372979, 'participant_id': 528, 'player_name': 'Mubarak Wakaso\xa0', 'addition': None, 'minute': 87, 'sort_order': 1}, {'id': 89516604, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400151, 'player_id': 185094, 'related_player_id': None, 'period_id': 1372978, 'participant_id': 214, 'player_name': 'Albelda', 'addition': None, 'minute': 25, 'sort_order': 1}]"
378,1265,1,8,7,5,,,120,5,489.0,Norwich City vs Manchester United,2012-11-17 17:30:00,Norwich City won after full-time.,1/1,,90,False,False,False,1353173400,"[{'id': 2764821, 'fixture_id': 1265, 'participant_id': 14, 'formation': '4-4-2', 'location': 'away'}, {'id': 2764826, 'fixture_id': 1265, 'participant_id': 33, 'formation': '4-2-3-1', 'location': 'home'}]",,"[{'id': 664196, 'fixture_id': 1265, 'referee_id': 15271, 'type_id': 9}, {'id': 3209134, 'fixture_id': 1265, 'referee_id': 14532, 'type_id': 6}, {'id': 4345579, 'fixture_id': 1265, 'referee_id': 14814, 'type_id': 8}, {'id': 3900725, 'fixture_id': 1265, 'referee_id': 12799, 'type_id': 7}]","[{'id': 30533700, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 1265, 'player_id': 649, 'related_player_id': None, 'period_id': 667706, 'participant_id': 14, 'player_name': 'Rafael', 'addition': None, 'minute': 90, 'sort_order': 1}]"
379,96952,1,82,215,499,,,8914,5,1947.0,Bayer Leverkusen vs Schalke 04,2012-11-17 17:30:00,Bayer 04 Leverkusen won after full-time.,1/1,,90,False,False,False,1353173400,"[{'id': 2543351, 'fixture_id': 96952, 'participant_id': 67, 'formation': '4-2-3-1', 'location': 'away'}, {'id': 2543327, 'fixture_id': 96952, 'participant_id': 3321, 'formation': '4-3-2-1', 'location': 'home'}]",,"[{'id': 198352, 'fixture_id': 96952, 'referee_id': 48703, 'type_id': 6}, {'id': 427104, 'fixture_id': 96952, 'referee_id': 48734, 'type_id': 7}, {'id': 474932, 'fixture_id': 96952, 'referee_id': 17354, 'type_id': 8}, {'id': 4345661, 'fixture_id': 96952, 'referee_id': 15803, 'type_id': 9}]","[{'id': 75608296, 'type_id': 21, 'sub_type_id': None, 'fixture_id': 96952, 'player_id': 31135, 'related_player_id': None, 'period_id': 821001, 'participant_id': 67, 'player_name': 'Kyriakos Papadopoulos', 'addition': None, 'minute': 82, 'sort_order': 1}, {'id': 30721492, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96952, 'player_id': 31135, 'related_player_id': None, 'period_id': 821000, 'participant_id': 67, 'player_name': 'Kyriakos Papadopoulos', 'addition': None, 'minute': 29, 'sort_order': 1}, {'id': 30721503, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96952, 'player_id': 30892, 'related_player_id': None, 'period_id': 821001, 'participant_id': 3321, 'player_name': 'Stefan Reinartz', 'addition': None, 'minute': 71, 'sort_order': 1}, {'id': 30721514, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96952, 'player_id': 29791, 'related_player_id': None, 'period_id': 821001, 'participant_id': 67, 'player_name': 'Tranquillo Barnetta', 'addition': None, 'minute': 88, 'sort_order': 1}, {'id': 96796814, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 96952, 'player_id': None, 'related_player_id': None, 'period_id': 821001, 'participant_id': 67, 'player_name': 'Tranquillo Barnetta', 'addition': None, 'minute': 88, 'sort_order': 1}]"
380,400160,1,564,2059,3363,,,54960,5,,Barcelona vs Real Zaragoza,2012-11-17 19:00:00,FC Barcelona won after full-time.,1/1,,90,False,False,False,1353178800,"[{'id': 440061, 'fixture_id': 400160, 'participant_id': 3968, 'formation': '4-4-2', 'location': 'away'}, {'id': 440062, 'fixture_id': 400160, 'participant_id': 83, 'formation': '4-3-3', 'location': 'home'}]",,"[{'id': 3160048, 'fixture_id': 400160, 'referee_id': 16863, 'type_id': 7}, {'id': 4349420, 'fixture_id': 400160, 'referee_id': 830689, 'type_id': 8}]","[{'id': 89516450, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400160, 'player_id': 31593, 'related_player_id': None, 'period_id': 1372993, 'participant_id': 3968, 'player_name': 'Franco Zuculini', 'addition': None, 'minute': 47, 'sort_order': 1}, {'id': 89516451, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 400160, 'player_id': 31593, 'related_player_id': None, 'period_id': 1372993, 'participant_id': 3968, 'player_name': 'Franco Zuculini', 'addition': None, 'minute': 48, 'sort_order': 1}]"
381,299371,1,384,1581,2761,,,43376,5,,Napoli vs Milan,2012-11-17 19:45:00,Game ended in draw.,1/1,,90,False,False,False,1353181500,"[{'id': 2220410, 'fixture_id': 299371, 'participant_id': 113, 'formation': '4-3-3', 'location': 'away'}, {'id': 2220419, 'fixture_id': 299371, 'participant_id': 597, 'formation': '3-5-2', 'location': 'home'}]",,"[{'id': 201797, 'fixture_id': 299371, 'referee_id': 49577, 'type_id': 6}, {'id': 429796, 'fixture_id': 299371, 'referee_id': 70137, 'type_id': 7}, {'id': 679389, 'fixture_id': 299371, 'referee_id': 12815, 'type_id': 9}, {'id': 2768457, 'fixture_id': 299371, 'referee_id': 37172, 'type_id': 8}]","[{'id': 31153142, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299371, 'player_id': 1137, 'related_player_id': None, 'period_id': 1178947, 'participant_id': 113, 'player_name': 'Bojan Krkic', 'addition': None, 'minute': 78, 'sort_order': 1}, {'id': 31153104, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299371, 'player_id': 96088, 'related_player_id': None, 'period_id': 1178947, 'participant_id': 597, 'player_name': 'Edinson Cavani', 'addition': None, 'minute': 52, 'sort_order': 1}, {'id': 31153116, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299371, 'player_id': 127770, 'related_player_id': None, 'period_id': 1178947, 'participant_id': 597, 'player_name': 'Hugo Campagnaro', 'addition': None, 'minute': 63, 'sort_order': 1}, {'id': 31153133, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299371, 'player_id': 128101, 'related_player_id': None, 'period_id': 1178947, 'participant_id': 597, 'player_name': 'Paolo Cannavaro', 'addition': None, 'minute': 64, 'sort_order': 1}, {'id': 31153150, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299371, 'player_id': 96514, 'related_player_id': None, 'period_id': 1178947, 'participant_id': 113, 'player_name': 'Stephan El Shaarawy', 'addition': None, 'minute': 90, 'sort_order': 1}, {'id': 98070716, 'type_id': 19, 'sub_type_id': None, 'fixture_id': 299371, 'player_id': None, 'related_player_id': None, 'period_id': 1178947, 'participant_id': 113, 'player_name': 'Bojan Krkic', 'addition': None, 'minute': 78, 'sort_order': 1}]"
