,fixture_id,name,league_id,season_id,venue_id,formation_away,formation_home,referee
468,8714774,Atlético Madrid vs Lleida Esportiu,570,8706,,4-4-2,4-4-2,"[{'id': 703047, 'fixture_id': 8714774, 'referee_id': 17841, 'type_id': 9}, {'id': 2508341, 'fixture_id': 8714774, 'referee_id': 17911, 'type_id': 8}, {'id': 2747303, 'fixture_id': 8714774, 'referee_id': 17910, 'type_id': 7}]"
475,4194196,Málaga vs Atlético Madrid,564,8442,9233.0,4-4-2,4-4-2,18771
476,4194207,Atlético Madrid vs Athletic Club,564,8442,,4-1-4-1,4-4-2,16542
478,4194220,Atlético Madrid vs Leganés,564,8442,,4-4-2,4-4-2,16862
481,4193980,Espanyol vs Leganés,564,8442,9220.0,4-2-3-1,4-4-2,263
482,4193992,Leganés vs Getafe,564,8442,293.0,4-4-2,4-2-3-1,348
487,4194044,Málaga vs Leganés,564,8442,9233.0,4-2-3-1,4-2-3-1,350
488,4194055,Leganés vs Athletic Club,564,8442,293.0,4-2-3-1,4-2-3-1,53
489,6980131,Real Valladolid vs Leganés,570,8706,9323.0,4-2-3-1,3-3-1-3,"[{'id': 2416039, 'fixture_id': 6980131, 'referee_id': 17264, 'type_id': 9}, {'id': 4146892, 'fixture_id': 6980131, 'referee_id': 12812, 'type_id': 8}, {'id': 3903832, 'fixture_id': 6980131, 'referee_id': 12810, 'type_id': 7}]"
494,7010531,Leganés vs Real Valladolid,570,8706,293.0,4-2-3-1,4-2-3-1,17340
505,4194176,Leganés vs Espanyol,564,8442,293.0,4-3-3,4-2-3-1,15712
507,4194181,Getafe vs Leganés,564,8442,9351.0,4-4-1-1,4-4-2,20562
514,4194228,Leganés vs Málaga,564,8442,293.0,4-4-2,4-2-3-1,17924
515,4193970,Athletic Club vs Getafe,564,8442,9162.0,4-4-2,4-2-3-1,523
528,4194088,Espanyol vs Getafe,564,8442,9220.0,4-4-2,4-4-2,15712
535,4194154,Getafe vs Málaga,564,8442,9351.0,4-2-3-1,4-4-2,15712
536,4194159,Getafe vs Athletic Club,564,8442,9351.0,4-2-3-1,4-2-3-1,838433
549,4194019,Málaga vs Athletic Club,564,8442,9233.0,4-2-3-1,4-5-1,77
553,6980123,Formentera vs Athletic Club,570,8706,5985.0,4-2-3-1,4-1-4-1,17903
559,6980124,Athletic Club vs Formentera,570,8706,9162.0,4-1-4-1,4-2-3-1,77
565,4194150,Espanyol vs Athletic Club,564,8442,9220.0,4-2-3-1,4-3-3,17316
571,4194208,Athletic Club vs Málaga,564,8442,9162.0,4-4-2,4-2-3-1,16998
583,6980134,Tenerife vs Espanyol,570,8706,386.0,4-4-2,4-4-2,16542
588,6980135,Espanyol vs Tenerife,570,8706,9220.0,4-4-2,4-4-2,17924
594,4194146,Málaga vs Espanyol,564,8442,9233.0,4-4-2,4-4-2,11710
616,6980129,Numancia vs Málaga,570,8706,347.0,4-2-3-1,4-2-3-1,20562
621,6980130,Málaga vs Numancia,570,8706,9233.0,4-2-3-1,4-2-3-1,18771
